LFEM_data- (8)
Below is the data for Univ. of Wash.(Urb.Hort.),,,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Direction,Pressure,Solar
2460498.4791667,2024-07-06,11:30,57.000000,50.500000,78.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4798611,2024-07-06,11:31,57.000000,50.700000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4805556,2024-07-06,11:32,57.000000,50.900000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4812500,2024-07-06,11:33,57.000000,50.900000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4819444,2024-07-06,11:34,57.000000,50.900000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4826389,2024-07-06,11:35,57.000000,50.900000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4833333,2024-07-06,11:36,57.000000,50.700000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4840278,2024-07-06,11:37,57.000000,50.700000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4847222,2024-07-06,11:38,57.000000,50.700000,79.0,0.000000,0.000000,0,1014.5,-0.1
2460498.4854167,2024-07-06,11:39,57.000000,50.500000,79.0,0.000000,0.000000,0,1014.6,-0.1
2460498.4861111,2024-07-06,11:40,56.000000,50.500000,79.0,0.000000,0.000000,0,1014.6,-0.1
2460498.4868056,2024-07-06,11:41,56.000000,50.500000,79.0,0.000000,0.400000,24,1014.6,-0.1
2460498.4875000,2024-07-06,11:42,56.000000,50.900000,80.0,1.000000,1.600000,39,1014.6,-0.1
2460498.4881944,2024-07-06,11:43,56.000000,50.900000,80.0,1.200000,1.600000,35,1014.6,0.0
2460498.4888889,2024-07-06,11:44,56.000000,50.900000,80.0,0.800000,1.600000,29,1014.6,0.0
2460498.4895833,2024-07-06,11:45,56.000000,50.900000,80.0,0.000000,0.000000,0,1014.6,0.0
2460498.4902778,2024-07-06,11:46,56.000000,50.700000,80.0,0.000000,0.000000,0,1014.6,0.0
2460498.4909722,2024-07-06,11:47,56.000000,50.700000,80.0,0.000000,0.000000,0,1014.5,0.1
2460498.4916667,2024-07-06,11:48,56.000000,50.700000,80.0,0.000000,0.000000,0,1014.5,0.1
2460498.4923611,2024-07-06,11:49,56.000000,50.500000,80.0,0.000000,0.000000,0,1014.5,0.1
2460498.4930556,2024-07-06,11:50,56.000000,50.500000,80.0,0.000000,0.000000,0,1014.6,0.1
2460498.4937500,2024-07-06,11:51,56.000000,50.500000,80.0,0.000000,0.000000,0,1014.6,0.1
2460498.4944444,2024-07-06,11:52,56.000000,50.500000,80.0,0.200000,1.000000,25,1014.6,0.2
2460498.4951389,2024-07-06,11:53,56.000000,50.500000,80.0,1.000000,1.600000,25,1014.6,0.2
2460498.4958333,2024-07-06,11:54,56.000000,50.500000,81.0,0.800000,1.700000,17,1014.6,0.2
2460498.4965278,2024-07-06,11:55,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.6,0.2
2460498.4972222,2024-07-06,11:56,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.5,0.3
2460498.4979167,2024-07-06,11:57,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.5,0.3
2460498.4986111,2024-07-06,11:58,56.000000,50.500000,81.0,0.000000,0.000000,0,1014.5,0.4
2460498.4993056,2024-07-06,11:59,56.000000,50.500000,81.0,0.000000,0.000000,0,1014.5,0.4
2460498.5000000,2024-07-06,12:00,56.000000,50.500000,81.0,0.000000,0.000000,0,1014.5,0.5
2460498.5006944,2024-07-06,12:01,56.000000,50.500000,81.0,0.400000,1.600000,23,1014.5,0.5
2460498.5013889,2024-07-06,12:02,56.000000,50.500000,81.0,1.000000,1.600000,22,1014.5,0.6
2460498.5020833,2024-07-06,12:03,56.000000,50.700000,81.0,0.000000,0.800000,354,1014.4,0.7
2460498.5027778,2024-07-06,12:04,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.4,0.8
2460498.5034722,2024-07-06,12:05,56.000000,50.500000,81.0,0.600000,1.600000,360,1014.4,0.9
2460498.5041667,2024-07-06,12:06,56.000000,50.700000,82.0,1.000000,1.700000,5,1014.4,0.9
2460498.5048611,2024-07-06,12:07,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,1.0
2460498.5055556,2024-07-06,12:08,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,1.1
2460498.5062500,2024-07-06,12:09,56.000000,50.900000,82.0,0.600000,1.700000,327,1014.4,1.3
2460498.5069444,2024-07-06,12:10,56.000000,50.900000,82.0,0.400000,1.600000,314,1014.4,1.5
2460498.5076389,2024-07-06,12:11,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,1.6
2460498.5083333,2024-07-06,12:12,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,1.8
2460498.5090278,2024-07-06,12:13,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.4,1.9
2460498.5097222,2024-07-06,12:14,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.4,2.1
2460498.5104167,2024-07-06,12:15,56.000000,50.500000,81.0,0.000000,0.000000,0,1014.4,2.3
2460498.5111111,2024-07-06,12:16,56.000000,50.700000,81.0,0.000000,0.000000,0,1014.4,2.5
2460498.5118056,2024-07-06,12:17,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,2.7
2460498.5125000,2024-07-06,12:18,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,2.9
2460498.5131944,2024-07-06,12:19,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.0
2460498.5138889,2024-07-06,12:20,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.2
2460498.5145833,2024-07-06,12:21,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.4
2460498.5152778,2024-07-06,12:22,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.5
2460498.5159722,2024-07-06,12:23,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.7
2460498.5166667,2024-07-06,12:24,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,3.9
2460498.5173611,2024-07-06,12:25,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,4.1
2460498.5180556,2024-07-06,12:26,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,4.3
2460498.5187500,2024-07-06,12:27,56.000000,50.900000,82.0,0.000000,1.400000,29,1014.4,4.5
2460498.5194444,2024-07-06,12:28,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,4.6
2460498.5201389,2024-07-06,12:29,56.000000,50.700000,82.0,0.200000,1.600000,12,1014.4,4.8
2460498.5208333,2024-07-06,12:30,56.000000,50.700000,82.0,1.600000,1.900000,27,1014.4,5.0
2460498.5215278,2024-07-06,12:31,56.000000,50.700000,82.0,0.800000,1.600000,23,1014.4,5.3
2460498.5222222,2024-07-06,12:32,56.000000,50.900000,82.0,1.000000,1.700000,7,1014.4,5.4
2460498.5229167,2024-07-06,12:33,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,5.6
2460498.5236111,2024-07-06,12:34,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,5.8
2460498.5243056,2024-07-06,12:35,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.5,6.0
2460498.5250000,2024-07-06,12:36,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.5,6.2
2460498.5256944,2024-07-06,12:37,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.5,6.5
2460498.5263889,2024-07-06,12:38,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.5,6.7
2460498.5270833,2024-07-06,12:39,56.000000,50.700000,82.0,0.200000,1.000000,18,1014.5,6.9
2460498.5277778,2024-07-06,12:40,56.000000,50.700000,82.0,1.200000,1.700000,34,1014.5,7.2
2460498.5284722,2024-07-06,12:41,56.000000,50.700000,82.0,1.700000,1.900000,19,1014.5,7.4
2460498.5291667,2024-07-06,12:42,56.000000,50.900000,82.0,0.600000,1.700000,354,1014.5,7.7
2460498.5298611,2024-07-06,12:43,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.5,8.0
2460498.5305556,2024-07-06,12:44,56.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,8.2
2460498.5312500,2024-07-06,12:45,55.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,8.5
2460498.5319444,2024-07-06,12:46,56.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,8.8
2460498.5326389,2024-07-06,12:47,55.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,9.0
2460498.5333333,2024-07-06,12:48,55.000000,50.700000,82.0,0.000000,0.000000,0,1014.4,9.3
2460498.5340278,2024-07-06,12:49,55.000000,50.900000,82.0,0.000000,0.000000,0,1014.4,9.5
2460498.5347222,2024-07-06,12:50,56.000000,50.900000,83.0,0.000000,0.400000,39,1014.4,9.7
2460498.5354167,2024-07-06,12:51,56.000000,50.900000,83.0,1.600000,1.700000,35,1014.5,9.9
2460498.5361111,2024-07-06,12:52,56.000000,50.900000,83.0,1.700000,2.100000,21,1014.5,10.2
2460498.5368056,2024-07-06,12:53,56.000000,51.100000,83.0,1.900000,2.300000,23,1014.5,10.4
2460498.5375000,2024-07-06,12:54,56.000000,51.100000,83.0,1.000000,1.700000,27,1014.5,10.6
2460498.5381944,2024-07-06,12:55,56.000000,51.100000,83.0,1.000000,1.700000,16,1014.5,10.9
2460498.5388889,2024-07-06,12:56,56.000000,51.300000,83.0,0.000000,0.000000,0,1014.5,11.1
2460498.5395833,2024-07-06,12:57,56.000000,51.100000,83.0,0.000000,0.000000,0,1014.5,11.4
2460498.5402778,2024-07-06,12:58,56.000000,51.300000,83.0,0.000000,0.000000,0,1014.5,11.6
2460498.5409722,2024-07-06,12:59,56.000000,51.300000,83.0,0.000000,0.000000,0,1014.5,11.9
2460498.5416667,2024-07-06,13:00,56.000000,51.300000,83.0,0.000000,0.000000,0,1014.6,12.2
2460498.5423611,2024-07-06,13:01,56.000000,51.300000,83.0,0.200000,1.200000,22,1014.6,12.4
2460498.5430556,2024-07-06,13:02,56.000000,51.300000,83.0,1.200000,1.600000,25,1014.6,12.7
2460498.5437500,2024-07-06,13:03,56.000000,51.300000,83.0,1.400000,1.600000,16,1014.6,12.9
2460498.5444444,2024-07-06,13:04,56.000000,51.300000,83.0,0.200000,1.400000,10,1014.6,13.1
2460498.5451389,2024-07-06,13:05,56.000000,51.400000,83.0,0.200000,1.400000,23,1014.6,13.3
2460498.5458333,2024-07-06,13:06,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,13.6
2460498.5465278,2024-07-06,13:07,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,13.8
2460498.5472222,2024-07-06,13:08,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,14.0
2460498.5479167,2024-07-06,13:09,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,14.2
2460498.5486111,2024-07-06,13:10,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,14.5
2460498.5493056,2024-07-06,13:11,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,14.7
2460498.5500000,2024-07-06,13:12,56.000000,51.400000,83.0,0.000000,0.000000,0,1014.6,15.1
2460498.5506944,2024-07-06,13:13,56.000000,51.600000,83.0,0.000000,0.000000,0,1014.6,15.5
2460498.5513889,2024-07-06,13:14,56.000000,51.600000,83.0,0.000000,0.000000,0,1014.6,15.9
2460498.5520833,2024-07-06,13:15,56.000000,51.600000,83.0,0.000000,0.000000,0,1014.6,16.3
2460498.5527778,2024-07-06,13:16,56.000000,51.600000,83.0,0.000000,0.000000,0,1014.6,16.9
2460498.5534722,2024-07-06,13:17,56.000000,51.800000,83.0,0.000000,0.000000,0,1014.6,17.6
2460498.5541667,2024-07-06,13:18,56.000000,51.600000,83.0,0.000000,0.000000,0,1014.6,18.3
2460498.5548611,2024-07-06,13:19,56.000000,51.800000,83.0,0.800000,1.600000,19,1014.6,19.1
2460498.5555556,2024-07-06,13:20,56.000000,51.800000,83.0,0.000000,0.000000,0,1014.5,20.0
2460498.5562500,2024-07-06,13:21,57.000000,51.800000,83.0,0.000000,0.000000,0,1014.5,20.9
2460498.5569444,2024-07-06,13:22,57.000000,51.800000,83.0,0.000000,0.000000,0,1014.5,21.1
2460498.5576389,2024-07-06,13:23,57.000000,51.800000,82.0,0.000000,0.000000,0,1014.5,21.0
2460498.5583333,2024-07-06,13:24,57.000000,51.800000,82.0,0.000000,0.000000,0,1014.5,21.2
2460498.5590278,2024-07-06,13:25,57.000000,51.800000,82.0,0.000000,0.000000,0,1014.5,22.0
2460498.5597222,2024-07-06,13:26,57.000000,51.800000,82.0,0.000000,0.000000,0,1014.5,23.6
2460498.5604167,2024-07-06,13:27,57.000000,51.800000,82.0,0.000000,0.000000,0,1014.5,26.4
2460498.5611111,2024-07-06,13:28,57.000000,52.000000,82.0,0.000000,0.000000,0,1014.5,29.5
2460498.5618056,2024-07-06,13:29,57.000000,52.000000,83.0,0.000000,0.000000,0,1014.5,31.5
2460498.5625000,2024-07-06,13:30,57.000000,52.200000,83.0,0.000000,0.000000,0,1014.5,32.5
2460498.5631944,2024-07-06,13:31,57.000000,52.200000,82.0,0.000000,0.000000,0,1014.5,33.1
2460498.5638889,2024-07-06,13:32,57.000000,52.200000,82.0,0.000000,0.000000,0,1014.5,33.7
2460498.5645833,2024-07-06,13:33,57.000000,52.300000,83.0,0.000000,0.000000,0,1014.5,34.4
2460498.5652778,2024-07-06,13:34,57.000000,52.500000,83.0,0.000000,0.000000,0,1014.5,34.9
2460498.5659722,2024-07-06,13:35,57.000000,52.500000,83.0,0.000000,0.000000,0,1014.4,35.5
2460498.5666667,2024-07-06,13:36,57.000000,52.700000,82.0,0.000000,0.000000,0,1014.4,36.0
2460498.5673611,2024-07-06,13:37,58.000000,52.700000,82.0,0.000000,0.000000,0,1014.4,36.4
2460498.5680556,2024-07-06,13:38,58.000000,52.700000,82.0,0.000000,0.000000,0,1014.4,36.8
2460498.5687500,2024-07-06,13:39,58.000000,52.900000,82.0,0.000000,0.000000,0,1014.4,37.1
2460498.5694444,2024-07-06,13:40,58.000000,53.100000,82.0,0.000000,0.000000,0,1014.4,37.5
2460498.5701389,2024-07-06,13:41,58.000000,53.100000,82.0,0.000000,0.000000,0,1014.4,37.8
2460498.5708333,2024-07-06,13:42,58.000000,53.400000,82.0,0.000000,0.000000,0,1014.4,38.1
2460498.5715278,2024-07-06,13:43,59.000000,53.400000,82.0,0.000000,0.000000,0,1014.4,38.4
2460498.5722222,2024-07-06,13:44,59.000000,53.400000,81.0,0.000000,0.000000,0,1014.4,38.6
2460498.5729167,2024-07-06,13:45,59.000000,53.600000,81.0,0.000000,0.000000,0,1014.4,39.0
2460498.5736111,2024-07-06,13:46,59.000000,53.600000,81.0,0.000000,0.000000,0,1014.4,39.2
2460498.5743056,2024-07-06,13:47,59.000000,53.600000,80.0,0.000000,0.000000,0,1014.3,39.4
2460498.5750000,2024-07-06,13:48,59.000000,54.000000,81.0,0.000000,0.000000,0,1014.3,39.6
2460498.5756944,2024-07-06,13:49,60.000000,54.000000,80.0,0.000000,0.000000,0,1014.3,39.8
2460498.5763889,2024-07-06,13:50,60.000000,54.100000,80.0,0.000000,0.000000,0,1014.3,40.0
2460498.5770833,2024-07-06,13:51,60.000000,54.300000,80.0,0.000000,0.000000,0,1014.3,40.3
2460498.5777778,2024-07-06,13:52,60.000000,54.300000,79.0,0.000000,0.000000,0,1014.3,40.4
2460498.5784722,2024-07-06,13:53,60.000000,54.000000,78.0,0.000000,0.000000,0,1014.3,40.6
2460498.5791667,2024-07-06,13:54,61.000000,54.100000,78.0,0.000000,0.000000,0,1014.3,40.8
2460498.5798611,2024-07-06,13:55,61.000000,54.100000,78.0,0.000000,0.000000,0,1014.2,41.0
2460498.5805556,2024-07-06,13:56,61.000000,54.300000,78.0,0.000000,0.000000,0,1014.2,41.2
2460498.5812500,2024-07-06,13:57,61.000000,54.500000,78.0,0.000000,0.000000,0,1014.3,41.5
2460498.5819444,2024-07-06,13:58,61.000000,54.500000,77.0,0.000000,0.000000,0,1014.3,41.9
2460498.5826389,2024-07-06,13:59,61.000000,54.300000,76.0,0.000000,0.000000,0,1014.3,42.1
2460498.5833333,2024-07-06,14:00,61.000000,53.800000,74.0,0.000000,0.000000,0,1014.2,42.2
2460498.5840278,2024-07-06,14:01,62.000000,54.100000,75.0,0.000000,0.000000,0,1014.2,42.4
2460498.5847222,2024-07-06,14:02,62.000000,54.300000,75.0,0.000000,0.000000,0,1014.2,42.6
2460498.5854167,2024-07-06,14:03,62.000000,54.300000,74.0,0.000000,0.000000,0,1014.2,42.9
2460498.5861111,2024-07-06,14:04,62.000000,54.500000,74.0,0.000000,0.000000,0,1014.2,43.1
2460498.5868056,2024-07-06,14:05,63.000000,54.700000,74.0,0.000000,0.000000,0,1014.2,43.3
2460498.5875000,2024-07-06,14:06,63.000000,54.100000,72.0,0.000000,0.000000,0,1014.1,43.5
2460498.5881944,2024-07-06,14:07,63.000000,53.800000,71.0,0.000000,0.000000,0,1014.1,43.5
2460498.5888889,2024-07-06,14:08,63.000000,53.800000,70.0,0.000000,0.000000,0,1014.1,43.6
2460498.5895833,2024-07-06,14:09,63.000000,53.800000,70.0,0.000000,0.000000,0,1014.1,43.8
2460498.5902778,2024-07-06,14:10,63.000000,54.300000,71.0,0.600000,1.900000,126,1014.1,44.2
2460498.5909722,2024-07-06,14:11,64.000000,54.300000,70.0,0.800000,1.900000,121,1014.1,44.4
2460498.5916667,2024-07-06,14:12,64.000000,54.100000,69.0,0.000000,0.400000,121,1014.1,44.6
2460498.5923611,2024-07-06,14:13,64.000000,54.000000,68.0,0.400000,1.400000,127,1014.1,44.7
2460498.5930556,2024-07-06,14:14,64.000000,53.800000,68.0,0.000000,0.400000,140,1014.1,45.0
2460498.5937500,2024-07-06,14:15,64.000000,54.000000,68.0,0.200000,1.400000,120,1014.1,45.6
2460498.5944444,2024-07-06,14:16,64.000000,54.500000,69.0,0.000000,0.000000,0,1014.1,47.6
2460498.5951389,2024-07-06,14:17,64.000000,54.300000,68.0,0.000000,0.000000,0,1014.1,49.8
2460498.5958333,2024-07-06,14:18,65.000000,54.300000,67.0,0.000000,0.000000,0,1014.1,48.4
2460498.5965278,2024-07-06,14:19,65.000000,54.300000,67.0,0.000000,0.000000,0,1014.1,49.3
2460498.5972222,2024-07-06,14:20,65.000000,54.500000,67.0,0.000000,0.000000,0,1014.1,56.0
2460498.5979167,2024-07-06,14:21,65.000000,54.700000,67.0,0.000000,0.800000,124,1014.1,62.0
2460498.5986111,2024-07-06,14:22,65.000000,54.700000,67.0,0.600000,1.400000,108,1014.1,51.3
2460498.5993056,2024-07-06,14:23,65.000000,54.500000,66.0,0.200000,1.400000,100,1014.1,46.7
2460498.6000000,2024-07-06,14:24,66.000000,54.500000,66.0,0.000000,0.000000,0,1014.1,46.3
2460498.6006944,2024-07-06,14:25,66.000000,54.300000,65.0,0.000000,0.000000,0,1014.1,46.3
2460498.6013889,2024-07-06,14:26,66.000000,54.500000,66.0,0.000000,0.000000,0,1014.1,46.4
2460498.6020833,2024-07-06,14:27,66.000000,54.900000,66.0,0.000000,0.000000,0,1014.1,46.5
2460498.6027778,2024-07-06,14:28,66.000000,54.500000,65.0,0.000000,0.000000,0,1014.1,46.4
2460498.6034722,2024-07-06,14:29,66.000000,54.700000,65.0,0.000000,0.000000,0,1014.1,46.5
2460498.6041667,2024-07-06,14:30,66.000000,54.900000,65.0,0.000000,0.000000,0,1014.1,46.6
2460498.6048611,2024-07-06,14:31,66.000000,54.500000,64.0,0.000000,0.000000,0,1014.1,46.9
2460498.6055556,2024-07-06,14:32,66.000000,54.500000,63.0,0.000000,0.000000,0,1014.1,47.1
2460498.6062500,2024-07-06,14:33,67.000000,54.300000,63.0,0.000000,0.000000,0,1014.1,47.2
2460498.6069444,2024-07-06,14:34,67.000000,54.900000,64.0,0.000000,0.000000,0,1014.1,47.5
2460498.6076389,2024-07-06,14:35,67.000000,55.400000,65.0,0.000000,0.000000,0,1014.1,47.5
2460498.6083333,2024-07-06,14:36,67.000000,55.000000,64.0,0.000000,0.000000,0,1014.1,47.7
2460498.6090278,2024-07-06,14:37,67.000000,55.000000,64.0,0.000000,0.400000,215,1014.1,48.0
2460498.6097222,2024-07-06,14:38,67.000000,55.400000,64.0,0.000000,0.000000,0,1014.1,48.4
2460498.6104167,2024-07-06,14:39,67.000000,55.400000,64.0,0.000000,0.000000,0,1014.0,48.1
2460498.6111111,2024-07-06,14:40,67.000000,55.200000,64.0,0.200000,1.400000,192,1014.0,48.1
2460498.6118056,2024-07-06,14:41,67.000000,55.400000,64.0,0.200000,1.400000,176,1014.0,48.3
2460498.6125000,2024-07-06,14:42,67.000000,55.800000,65.0,0.000000,0.600000,205,1014.0,48.5
2460498.6131944,2024-07-06,14:43,67.000000,55.800000,65.0,0.000000,0.000000,0,1014.0,48.6
2460498.6138889,2024-07-06,14:44,67.000000,55.600000,64.0,0.000000,0.000000,0,1014.0,48.8
2460498.6145833,2024-07-06,14:45,67.000000,55.800000,65.0,0.000000,1.200000,139,1014.0,49.2
2460498.6152778,2024-07-06,14:46,67.000000,55.800000,65.0,0.600000,1.600000,124,1014.0,49.5
2460498.6159722,2024-07-06,14:47,68.000000,55.600000,64.0,0.000000,0.800000,153,1014.0,49.4
2460498.6166667,2024-07-06,14:48,67.000000,54.900000,63.0,0.400000,1.700000,154,1014.0,49.5
2460498.6173611,2024-07-06,14:49,68.000000,55.600000,64.0,0.000000,0.200000,169,1014.0,49.4
2460498.6180556,2024-07-06,14:50,68.000000,56.100000,65.0,0.200000,1.400000,139,1014.0,49.7
2460498.6187500,2024-07-06,14:51,68.000000,56.300000,65.0,0.000000,0.800000,121,1014.0,50.2
2460498.6194444,2024-07-06,14:52,68.000000,56.700000,66.0,0.200000,1.600000,130,1014.0,50.2
2460498.6201389,2024-07-06,14:53,68.000000,56.500000,65.0,1.400000,2.700000,122,1014.0,49.8
2460498.6208333,2024-07-06,14:54,68.000000,56.300000,64.0,0.600000,1.700000,119,1014.0,49.8
2460498.6215278,2024-07-06,14:55,68.000000,55.000000,61.0,1.200000,1.900000,110,1014.0,50.2
2460498.6222222,2024-07-06,14:56,68.000000,55.000000,61.0,0.800000,1.700000,122,1014.0,49.9
2460498.6229167,2024-07-06,14:57,68.000000,56.100000,63.0,0.400000,1.700000,146,1014.0,49.8
2460498.6236111,2024-07-06,14:58,69.000000,56.500000,63.0,0.000000,1.700000,105,1014.0,49.7
2460498.6243056,2024-07-06,14:59,69.000000,55.900000,63.0,0.000000,0.000000,0,1014.0,49.4
2460498.6250000,2024-07-06,15:00,69.000000,56.500000,63.0,0.000000,0.000000,0,1014.0,49.4
2460498.6256944,2024-07-06,15:01,69.000000,55.400000,61.0,0.000000,0.000000,0,1014.0,49.5
2460498.6263889,2024-07-06,15:02,69.000000,55.900000,62.0,0.000000,0.000000,0,1013.9,49.5
2460498.6270833,2024-07-06,15:03,69.000000,56.300000,62.0,0.000000,0.000000,0,1013.9,49.6
2460498.6277778,2024-07-06,15:04,69.000000,55.900000,61.0,0.000000,0.000000,0,1013.9,49.8
2460498.6284722,2024-07-06,15:05,69.000000,55.800000,61.0,0.000000,0.000000,0,1013.9,49.5
2460498.6291667,2024-07-06,15:06,69.000000,55.800000,61.0,0.000000,0.000000,0,1013.9,49.7
2460498.6298611,2024-07-06,15:07,69.000000,55.900000,61.0,0.000000,0.000000,0,1013.9,50.4
2460498.6305556,2024-07-06,15:08,69.000000,55.800000,60.0,0.000000,0.000000,0,1013.9,50.4
2460498.6312500,2024-07-06,15:09,69.000000,55.800000,60.0,0.000000,0.000000,0,1013.9,50.4
2460498.6319444,2024-07-06,15:10,69.000000,55.800000,61.0,0.600000,2.100000,170,1013.9,50.3
2460498.6326389,2024-07-06,15:11,69.000000,56.300000,61.0,1.400000,2.100000,159,1013.9,50.2
2460498.6333333,2024-07-06,15:12,70.000000,55.900000,60.0,0.000000,0.000000,0,1013.9,50.5
2460498.6340278,2024-07-06,15:13,70.000000,55.200000,59.0,0.000000,0.000000,0,1013.9,50.5
2460498.6347222,2024-07-06,15:14,70.000000,55.600000,60.0,0.000000,0.400000,151,1013.9,50.7
2460498.6354167,2024-07-06,15:15,70.000000,56.100000,61.0,0.400000,1.700000,153,1013.9,51.2
2460498.6361111,2024-07-06,15:16,70.000000,56.300000,61.0,0.600000,2.300000,124,1013.8,51.1
2460498.6368056,2024-07-06,15:17,70.000000,56.500000,61.0,0.600000,2.300000,150,1013.8,55.0
2460498.6375000,2024-07-06,15:18,70.000000,56.500000,61.0,0.800000,2.100000,136,1013.8,51.2
2460498.6381944,2024-07-06,15:19,70.000000,55.600000,59.0,1.000000,2.500000,152,1013.8,51.2
2460498.6388889,2024-07-06,15:20,70.000000,55.200000,58.0,1.700000,2.100000,156,1013.8,68.6
2460498.6395833,2024-07-06,15:21,70.000000,55.200000,59.0,1.600000,2.300000,162,1013.8,82.6
2460498.6402778,2024-07-06,15:22,70.000000,55.900000,60.0,1.600000,2.500000,142,1013.8,56.5
2460498.6409722,2024-07-06,15:23,70.000000,55.900000,60.0,1.900000,3.500000,121,1013.8,52.8
2460498.6416667,2024-07-06,15:24,70.000000,56.300000,60.0,2.300000,3.100000,126,1013.8,54.2
2460498.6423611,2024-07-06,15:25,70.000000,56.700000,61.0,1.900000,2.900000,140,1013.8,51.9
2460498.6430556,2024-07-06,15:26,70.000000,56.500000,61.0,2.100000,3.100000,152,1013.8,52.3
2460498.6437500,2024-07-06,15:27,70.000000,56.300000,60.0,1.200000,1.900000,130,1013.8,55.3
2460498.6444444,2024-07-06,15:28,70.000000,55.800000,59.0,0.800000,1.700000,144,1013.8,53.8
2460498.6451389,2024-07-06,15:29,70.000000,56.800000,61.0,1.000000,2.300000,157,1013.8,54.6
2460498.6458333,2024-07-06,15:30,71.000000,56.800000,60.0,0.400000,1.700000,150,1013.8,52.7
